unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,affil,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,pctmin1,pctmin2,pctmin3,pctmin4,hbcu,hospital,medical,tribal,carnegie,locale,openpubl,"act",newid,"deathyr","closedat",cyactive,stat_fa,pseflag,pset4flg,lock_fa,"date_fa",stat_ic,stat_c,prch_c,idx_c,imp_c,lock_sp,stat_sp,stat_ef,prch_ef,idx_ef,imp_ef,pta99_ef,ptacipef,ptb_ef,ptc_ef,ptd_ef,form_f,stat_f,prch_f,idx_f,imp_f,"fybeg","fyend",gpfs,f1gasbcr,f1gasbal,stat_sfa,prch_sfa,idx_sfa,stat_gr,prch_gr,idx_gr,cohrtstu,cohrtyr1,pyaid,cohrtaid,sport1,sport2,sport3,sport4,sport5,transver,longpgm,cohrtmt,cindon,cinson,cotson,cindoff,cinsoff,cotsoff,cindfam,cinsfam,cotsfam,fte,ocrhsi,ocrmsi
434928,"UNIVERSITY OF NORTHERN VIRGINIA","900 S WASHINGTON ST STE 301","FALLS CHURCH","VA","22046",51,5,"DR FAY R AVERY","PRESIDENT","7035369588","-1","7035639588","541926119","-1","-2",6,"www.unva.edu",3,1,3,2,7,1,1,2,20,1,1,0,98,0,2,2,-1,2,-3,3,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,81,2,1,-2,-2,-2,1,-2,-2,-2,1,3,1,-2,-2,-2,"111999","102000",3,-2,-2,5,-2,-2,1,-2,-2,4,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,327,-2,-2
434937,"YESHIVA COLLEGE OF THE NATIONS CAPITAL","1216 ARCOLA AVE","SILVER SPRING","MD","20902",24,2,"RABBI YITZCHOK MERKIN","PRESIDENT","3019497132","3019497132","3019497132","521106842","-1","-2",6,"-1",2,1,2,4,6,1,1,2,30,1,0,0,0,0,2,2,2,2,-3,3,1,"A",-2,"-2","-2",1,1,1,2,81,"112900",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,2,1,-2,-2,-2,"091999","082000",3,-2,-2,1,-2,-2,1,-2,-2,3,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,48,-2,-2
434946,"UNIVERSITY OF PHOENIX-FORT LAUDERDALE","600 N PINE ISLAND RD STE 145","PLANTATION","FL","333241393",12,5,"LAURA PALMER NOONE","PRESIDENT","9543825303","9543825303","9543825303","860344364","-1","02098895",1,"www.phoenix.edu/florida",3,1,3,2,9,1,1,2,10,1,-2,-2,-2,-2,2,2,-2,2,-3,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,2,432232,-2,81,2,2,2,432232,-2,1,5,5,1,1,-2,1,2,432232,-2,"-2","-2",-2,-2,-2,1,2,432232,-2,2,432232,,,,,,,,,,,,2,,,,,,,,,,,-2,-2
434955,"UNIVERSITY OF PHOENIX-JACKSONVILLE","4500 SALISBURY ROAD","JACKSONVILLE","FL","322160959",12,5,"LAURA PALMER NOONE","PRESIDENT","9046366645","9046366645","9046366645","860344364","094531592","02098882",1,"www.phoenix.edu/florida",3,1,3,2,9,1,1,2,10,1,-2,-2,-2,-2,2,2,-2,2,-3,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,2,432232,-2,81,2,2,2,432232,-2,1,5,5,1,1,-2,1,2,432232,-2,"-2","-2",-2,-2,-2,1,2,432232,-2,2,432232,,,,,,,,,,,,2,,,,,,,,,,,-2,-2
434964,"UNIVERSITY OF PHOENIX-TAMPA","100 Tampa Oaks Boulevard","Temple Terrace","FL","336371920",12,5,"LAURA PALMER NOONE","PRESIDENT","8136267911","8136267911","8136267911","860344364","059078217","020988A5",2,"www.phoenix.edu/florida",3,1,3,2,9,1,1,2,10,1,-2,-2,-2,-2,2,2,-2,2,-3,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,2,432232,-2,81,2,2,2,432232,-2,1,5,5,1,1,-2,1,2,432232,-2,"-2","-2",-2,-2,-2,1,2,432232,-2,2,432232,,,,,,,,,,,,2,,,,,,,,,,,-2,-2
434973,"UNIVERSITY OF PHOENIX-MARYLAND","8830 STANFORD BLVD STE 100","COLUMBIA","MD","210455424",24,2,"LAURA PALMER NOONE","PRESIDENT","4105367144","4105367144","4105367144","860344364","-1","020988A6",2,"www.phoenix.edu/maryland",3,1,3,2,9,1,1,2,10,1,26,0,8,12,2,2,-1,2,-3,3,1,"A",-2,"-2","-2",1,2,1,1,81,"111600",1,4,-2,-2,3,81,2,2,-2,-2,-2,1,5,5,1,1,3,1,3,105516,-2,"091999","082000",1,-2,-2,1,-2,-2,1,-2,-2,4,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,499,0,0
434982,"UNIVERSITY OF PHOENIX-OKLAHOMA CITY","6501 BROADWAY EXT","OKLAHOMA CITY","OK","731168244",40,6,"LAURA PALMER NOONE","PRESIDENT","4058428007","4058428007","4058428007","860344364","-1","02098896",1,"www.phoenix.edu/oklahoma",3,1,3,2,9,1,1,2,10,1,6,5,8,3,2,2,2,2,-3,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,1,434982,-2,81,2,2,1,434982,-2,1,5,5,1,1,3,1,3,105516,-2,"091999","082000",1,-2,-2,1,1,434982,1,-2,-2,4,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,1154,0,0
434991,"UNIVERSITY OF PHOENIX-TULSA","10810 E 45TH ST STE 103","TULSA","OK","741463801",40,6,"LAURA PALMER NOONE","PRESIDENT","9186224877","9186224877","9186224877","860344364","-1","02098897",1,"www.phoenix.edu/tulsa",3,1,3,2,9,1,1,2,10,1,-2,-2,-2,-2,2,2,-2,2,-3,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,2,434982,-2,81,2,2,2,434982,-2,1,5,5,1,1,-2,1,2,434982,-2,"-2","-2",-2,-2,-2,1,2,434982,-2,2,434982,,,,,,,,,,,,2,,,,,,,,,,,-2,-2
435055,"CALVIN M WOODWARD HIGH SCHOOL","600 E STREICHER ST","TOLEDO","OH","436082098",39,3,"ALBERT L. SCOTT","DIRECTOR ADULT ED-9","4192498211","4192498211","4192498211","346401449","100815844","03064100",1,"-1",7,3,1,1,2,1,2,2,0,2,59,0,0,6,2,2,-3,2,-3,-3,1,"N",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"071999","062000",1,2,4,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,1,,,,,,,,,,70,-2,-2
435116,"ARKANSAS CAREER TRAINING INSTITUTE","105 RESERVE AVE","HOT SPRINGS","AR","719014195",5,5,"Tim Milligan","Administrator","5016244411310","5016244411303","5016244411353","958352353","126377423","03292300",1,"www.ark.org/ars/hsrc_main.html",4,2,1,1,4,1,2,2,0,2,29,0,0,0,2,2,-3,2,-3,-3,1,"N",-2,"-2","-2",1,1,1,1,81,"111500",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"071999","062000",1,2,2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,2,,,,,,,,,,139,-2,-2
435338,"SCRIPPS RESEARCH INSTITUTE","10550 N TORREY PINES RD","LA JOLLA","CA","920371000",6,8,"Marylyn Rinaldi","Administrator","8587848469","8587848469","8587848469","-1","781613392","03321300",1,"-1",2,1,2,3,9,2,1,2,10,1,-1,-1,-1,-1,2,2,-2,2,59,-3,1,"N",-2,"-2","-2",1,1,1,1,81,"112900",1,-2,-2,-2,-2,11,2,5,-2,-2,-2,5,-2,5,5,-2,2,1,-2,-2,-2,"-1","-1",-1,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,1,,,,,,,,,,,-1,-1
435417,"WEST VIRGINIA UNIVERSITY HOSPITALS","MEDICAL CTR DR PO BOX 8062","MORGANTOWN","WV","265068062",54,5,"-1","-1","3045984251","-1","-1","550643304","179549928","01257300",1,"-1",8,3,2,3,2,1,2,2,0,2,-2,-2,-2,-2,2,2,-3,2,-3,-3,1,"M",-2,"-2","-2",1,1,1,1,81,"112800",1,1,-2,-2,-2,141,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"-2","-2",-2,-2,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
436003,"CENTRAL CAREER SCHOOL","126 CORPORATE BLVD","SOUTH PLAINFIELD","NJ","07080",34,2,"Timothy M. Rodgers","Director","9084128600","-1","-1","223389876","957317126","03324300",1,"-1",9,3,3,2,1,1,2,2,0,2,-1,-1,-1,-1,2,2,-3,2,-3,-3,1,"N",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,0,5,5,-2,-2,-2,5,-2,5,5,-2,-2,-2,-2,-2,-2,"-2","-2",-2,-2,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
436012,"FRANKLIN CAREER INSTITUTE","91 N FRANKLIN ST","HEMPSTEAD","NY","11550",36,2,"SHIRLEY REGALADO","DIRECTOR","5166791616","5164814444","5164814444","113408254","042646963","03328300",1,"-1",8,3,2,3,2,1,2,2,0,2,78,0,0,16,2,2,2,2,-3,-3,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,,-2,2,,,,,,,,,,188,-2,-2
436021,"MONTESSORI INSTITUTE OF MILWAUKEE","3195 S SUPERIOR ST STE L428","MILWAUKEE","WI","532073074",55,3,"STEVEN HUFFMAN","PRESIDENT","4144815050","4144815050","4144815050","391631340","830291639","03309300",1,"www.montessori6-12ami.org",2,1,2,3,6,2,1,1,0,2,0,0,29,0,2,2,-1,2,-3,-3,1,"A",-2,"-2","-2",1,2,1,1,11,"12152000",1,4,-2,-2,3,11,2,2,-2,-2,-2,1,5,-2,-2,1,2,4,-2,-2,4,"012000","092000",2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,1,,,,,,,,,,21,-2,-2
436030,"NEW CREATIONS ACADEMY OF HAIR DESIGN","3930 BEXLEY PL","SUITLAND","MD","20746",24,2,"CARLA ROBINSON","OWNER","3018999100","-1","3018999100","522131200","799154547","03327300",1,"-1",9,3,3,2,2,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,-3,1,"A",-2,"-2","-2",1,5,1,1,0,"12152000",5,4,-2,-2,3,81,5,4,-2,-2,4,4,-2,5,5,5,3,4,-2,-2,4,"-1","-1",-1,-2,-2,5,-2,-2,3,-2,-2,,-2,-2,-2,-2,-2,-2,-2,-2,,-2,,,,,,,,,,,89,-2,-2
436058,"PROJECT SOCIAL CARE MB INC","97-77 QUEENS BLVD STE 810","REGO PARK","NY","11374",36,2,"DONNA M SANTA","CEO/DIRECTOR","7182758500","-1","-1","-1","933081234","03337300",1,"-1",8,3,2,3,2,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,-3,1,"A",-2,"-2","-2",1,5,1,1,10,"12152000",5,4,-2,-2,3,0,5,4,-2,-2,4,4,-2,5,5,5,2,4,-2,-2,4,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,71,-2,-2
436067,"PRYOR BEAUTY COLLEGE","330 W GRAHAM","PRYOR","OK","74361",40,6,"DEBBIE AILEY","CEO","9188252795","9188252795","9188252795","731537565","144051034","03329400",1,"-1",9,3,3,2,2,1,2,2,0,2,0,36,0,6,2,2,-1,2,-3,-3,1,"A",-2,"-2","-2",1,2,1,1,81,"111800",1,4,-2,-2,3,81,1,1,-2,-2,-2,1,-2,1,1,1,3,1,-2,-2,-2,"012000","122000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,2,,,,,,,,,,36,-2,-2
436076,"ROSS BUSINESS INSTITUTE","229 E PALM AVE","BURBANK","CA","915021206",6,8,"SUSAN ROSS","PRESIDENT","8185577677","8185577677228","8185577677224","954705356","960642668","03330300",1,"WWW.RBIWORKS.COM",9,3,3,2,1,1,2,2,0,2,18,1,7,23,2,2,-3,2,-3,-3,1,"N",-2,"-2","-2",1,1,1,1,81,"111500",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,3,1,-2,-2,-2,"011999","121999",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,2,,,,,,,,,,118,-2,-2
436094,"ARIZONA SCHOOL OF PROFESSIONAL PSYCHOLOGY","2301 W DUNLAP AVE STE 211","PHOENIX","AZ","85021",4,6,"Mike Patton","Dean","6022162600","6022162600","6022162600","362855674","075625814","02179907",1,"www.aspp.edu",3,1,3,2,9,2,1,2,10,1,7,0,1,3,2,2,2,2,59,-3,1,"A",-2,"-2","-2",1,1,1,1,81,"112800",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,-2,-2,1,3,1,-2,-2,-2,"091999","082000",1,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,1,,,,,,,,,,158,0,0
436100,"MR LEONS SCHOOL OF HAIR DESIGN","205 10TH ST","LEWISTON","ID","83501",16,7,"LISA SALISBURY","OWNER","2088822923","2088822923","2088822923","-1","036921625","02275801",1,"-1",6,2,3,2,4,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,-3,1,"A",-2,"-2","-2",1,5,1,1,0,"12152000",5,4,-2,-2,3,0,5,4,-2,-2,4,4,-2,5,-2,5,3,4,-2,-2,4,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,99,-2,-2
436182,"VATTEROTT COLLEGE","3131 FREDERICK","ST JOSEPH","MO","64506",29,4,"JOHN C VATTEROTT","PRESIDENT","8163645399","8163645399","8163645399","430918652","949560528","02599704",1,"www.vatterott-college.com",6,2,3,2,3,1,2,2,40,1,2,0,1,2,2,2,2,2,40,-3,1,"A",-2,"-2","-2",1,1,1,1,81,"110900",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,-2,1,2,245342,-2,"-2","-2",-2,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,2,,,,,,,,,,622,0,0
436191,"VATTEROTT COLLEGE","12970 MAURER INDUSTRIAL DR","SUNSET HILLS","MO","631271524",29,4,"Steve Whelehon or Mel Patton","Co-Directors","3148434200122","3148434200","3148434200","430918652","075905042","02599705",1,"www.vatterott-college.com",6,2,3,2,3,1,2,2,40,1,7,0,2,0,2,2,2,2,40,-3,1,"A",-2,"-2","-2",1,1,1,1,81,"110900",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,-2,1,2,245342,-2,"-2","-2",-2,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,,,,,,,400,0,0
436225,"HIGH-TECH INSTITUTE","1000 WOODCOOK RD","ORLANDO","FL","32803",12,5,"Jane Miskell","Director","4076739900","4076739900","4076739900","860434628","-1","03076402",1,"www.high-techinstitute.com",6,2,3,2,3,1,2,2,40,1,38,0,1,30,2,2,2,2,-3,-3,1,"A",-2,"-2","-2",1,1,1,1,81,"111300",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,3,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,3,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,453,1,1
436234,"PACIFIC WESTERN UNIVERSITY-HAWAII","1210 AUAHI ST","HONOLULU","HI","968144922",15,8,"PHILIP FORTE","PRESIDENT","-1","-1","8004233244","-1","-1","-2",6,"www.pwu.hi.edu",3,1,3,2,9,1,1,2,10,1,-1,-1,-1,-1,2,2,-1,2,-3,-3,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
436252,"RANDS SYSTEM INC","1814 COMMERCENTER W STE H","SAN BERNARDINO","CA","92408",6,8,"-1","-1","-1","-1","-1","-1","-1","-2",6,"-1",9,3,3,2,1,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,-3,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
436261,"SOUTHWEST ACUPUNCTURE COLLEGE","6658 GUNPARK DR","BOULDER","CO","80301",8,7,"VALERIE HOBBS","CAMPUS DIRECTOR","3035819955","5054388884","3035819955","850351753","012128471","02622002",1,"www.acupuncturecollege.edu",3,1,3,2,7,2,1,2,20,1,1,1,4,2,2,2,2,2,-3,-3,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,-2,-2,1,-2,1,2,366605,-2,"-2","-2",-2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,1,,,,,,,,,,150,0,0
436270,"UTAH COLLEGE OF MASSAGE THERAPY INC-UTAH VALLEY","135 S STATE STE 12","LINDON","UT","84042",49,7,"RUTH HIATT","DIRECTOR OF BRANCH","8017960300","8017960300","8017960300","870507722","043043939","03030601",1,"www.ucmt.com",9,3,3,2,1,1,2,2,0,2,0,2,3,2,2,2,2,2,-3,-3,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,3,1,-2,-2,-2,"012000","122000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,1,,,,16512,16512,16512,12355,12355,12355,187,-2,-2
436289,"VALLEY BEAUTY SCHOOL","707 MARKET ST","PARKERSBURG","WV","26101",54,5,"ROBERT BHAUNANI","OWNER","3044222226","3044222226","3044222226","311247003","-1","03024301",1,"-1",6,2,3,2,4,1,2,2,0,2,-2,-2,-2,-2,2,2,2,2,-3,-3,1,"A",-2,"-2","-2",1,1,1,1,81,"111500",1,1,-2,-2,-2,81,1,1,2,206358,-2,1,-2,1,1,1,-2,1,2,206358,-2,"-2","-2",-2,-2,-2,1,2,206358,1,2,206358,,-2,,,,,,,,,,2,,,,,,,,,,,-2,-2
436298,"MARYLAND BIBLE COLLEGE AND SEMINARY","6023 MORAVIA PK DR","BALTIMORE","MD","21206",24,2,"KENT A SUTORIUS","PRESIDENT","8005282027","-1","4104882606","-1","-1","-2",6,"www.mbcs.edu/mbcs.html",2,1,2,4,9,1,1,1,11,1,-1,-1,-1,-1,2,2,-1,2,-3,-3,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,2,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
436304,"RIVER PARISHES COMMUNITY COLLEGE","7384 JOHN LEBLANC BLVD","SORRENTO","LA","70778",22,5,"DR. JOE BEN WELCH","CHANCELLOR","2256758270","2256758270","2256758270","712424618","-1","-2",6,"rpcc.cc.la.us",4,2,1,1,3,1,2,2,40,1,14,0,1,2,2,2,-1,2,-3,-3,1,"A",-2,"-2","-2",1,2,1,2,81,"111600",1,5,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"071999","062000",3,1,3,1,-2,-2,1,-2,-2,3,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,,,,11999,11999,15239,5494,5494,8734,101,-2,-2
436340,"A SPIRITOUCH INSTITUTE INC","2122 LUANN LN","MADISON","WI","53713",55,3,"LYNN ZIMMERMAN","DIRECTOR","6082705241","6082705241","6082705241","391874799","-1","-2",6,"www.spiritouch.com",9,3,3,2,1,1,2,2,0,2,-1,-1,-1,-1,2,2,2,2,-3,-3,1,"A",-2,"-2","-2",1,1,1,2,81,"111700",1,1,-2,-2,-2,11,2,5,-2,-2,-2,5,-2,5,5,5,3,1,-2,-2,-2,"-1","-1",-1,-2,-2,1,-2,-2,3,-2,-2,,-2,-2,-2,-2,-2,-2,-2,-2,,-2,2,,,,,,,,,,,-2,-2
436368,"SEASHORE HEALING ARTS CENTER","505 NEW RD STE 5","SOMERS POINT","NJ","08402",34,2,"EDWARD SMITH","PRESIDENT","6096019272","-1","-1","-1","-1","-2",6,"-1",9,3,3,2,1,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,-3,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
436386,"PRESTON UNIVERSITY","1204 AIRPORT PARKWAY","CHEYENNE","WY","82001",56,7,"Dr. Jerry Haenisch","Chancellor","307634144010","307634144014","307634144021","-1","-1","-2",6,"www.preston.edu",3,1,3,2,9,1,1,2,10,1,-1,-1,-1,-1,2,2,-2,2,-3,-3,1,"N",-2,"-2","-2",1,1,1,2,81,"112800",1,-2,-2,-2,-2,0,5,5,-2,-2,-2,5,-2,5,5,-2,-2,-2,-2,-2,-2,"-2","-2",-2,-2,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
436401,"COMPUTER LEARNING CENTERS INC-NORCROSS CAMPUS","5675 JIMMY CARTER BLVD STE 100","NORCROSS","GA","30071",13,5,"KENNETH HUMPHREY","SCHOOL DIRECTOR","67896694110","6789669411226","6789669411230","353601869","-1","030630A1",2,"WWW.CLCX.COM",9,3,3,2,2,1,2,2,0,2,-2,-2,-2,-2,2,2,2,2,-3,-3,1,"M",-2,"-2","-2",1,1,1,1,81,"112700",1,1,-2,-2,-2,141,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"-2","-2",-2,-2,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
436410,"COMPUTER LEARNING CENTERS INC","2290 CORPORATE CIRCLE DR","HENDERSON","NV","89014",32,8,"DAVID EVANS","DIRECTOR","7022697600","7022697600","7022697600","-1","-1","030630A2",2,"www.clcx.com",9,3,3,2,2,1,2,2,0,2,-2,-2,-2,-2,2,2,2,2,40,-3,1,"M",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,141,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"-2","-2",-2,-2,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
436438,"UNIVERSITY OF SARASOTA","3745 W CHAPMAN AVE STE 100","ORANGE","CA","92868",6,8,"-1","-1","8007169598","-1","-1","-1","-1","02590602",1,"www.sarasota.edu",3,1,3,2,9,1,1,2,10,1,22,2,4,6,2,2,-2,2,-3,-3,1,"N",-2,"-2","-2",1,1,1,1,81,"112900",1,-2,-2,-2,-2,11,2,2,-2,-2,-2,1,5,-2,-2,-2,3,1,-2,-2,-2,"-1","-1",-1,-2,-2,-2,-2,-2,1,-2,-2,,,,,,,,,,,,2,,,,,,,,,,23,0,0
436447,"STRAYER UNIVERSITY-ANNE ARUNDEL CAMPUS","1111 BENFIELD BLVD, SUITE 100","MILLERSVILLE","MD","21108",24,2,"DONALD R STODDARD","PRESIDENT","4109234500","4109234500","4109234500","520500740","086333312","00145922",1,"www.strayer.edu",3,1,3,2,7,1,1,2,20,1,41,1,4,4,2,2,2,2,-3,-3,1,"A",-2,"-2","-2",1,1,1,1,81,"111300",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,-2,1,2,131803,-2,"-2","-2",-2,-2,-2,1,-2,-2,1,-2,-2,4,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,190,0,0
436456,"STRAYER UNIVERSITY-WHITE MARSH CAMPUS","9409 PHILADELPHIA RD","BALTIMORE","MD","21237",24,2,"DONALD R STODDARD","PRESIDENT","4102389000","4102389000","4102389000","520500740","840840156","00145924",1,"www.strayer.edu",3,1,3,2,7,1,1,2,20,1,41,0,3,1,2,2,2,2,-3,-3,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,-2,1,2,131803,-2,"-2","-2",-2,-2,-2,1,-2,-2,1,-2,-2,4,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,177,0,0
436465,"JOHN DEWEY COLLEGE","INDUSTRIAL PARK CORUJO 2446 RD #2","BAYAMON","PR","009614772",72,9,"Luis D. Santiago","DIRECTOR OF OPERATIONS","7877781200","7877781200","7877781200","660498051","-1","03112102",1,"-1",8,3,2,3,2,1,2,2,0,2,0,0,0,99,2,2,2,2,-3,-3,1,"A",-2,"-2","-2",1,1,1,1,81,"112800",1,1,-2,-2,-2,11,2,1,-2,-2,-2,1,-2,5,1,1,2,4,-2,-2,4,"-1","-1",-1,-2,-2,1,-2,-2,1,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,,-2,1,,,,,,,,,,396,-2,-2
432223,"UNIVERSITY OF PHOENIX-WASHINGTON CAMPUS","7100 FT DENT WAY","SEATTLE","WA","981887500",53,8,"LAURA PALMER NOONE","PRESIDENT","2062685800","2062685800","2062685800","860344364","086936981","020988A2",2,"www.phoenix.edu/washington",3,1,3,2,9,1,1,2,10,1,6,1,8,4,2,2,2,2,-3,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,2,2,-2,-2,-2,1,5,5,1,1,3,1,3,105516,-2,"091999","082000",1,-2,-2,1,-2,-2,1,-2,-2,4,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,1114,0,0
432232,"UNIVERSITY OF PHOENIX-ORLANDO CAMPUS","2600 LAKE LUCIEN DR STE 200","MAITLAND","FL","327517057",12,5,"LAURA PALMER NOONE","PRESIDENT","4076670555","4076670555","4076670555","860344364","961403912","02098851",1,"www.phoenix.edu/florida",3,1,3,2,9,1,1,2,10,1,11,1,9,7,2,2,2,2,-3,4,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,1,432232,-2,81,2,2,1,432232,-2,1,5,5,1,1,3,1,3,105516,-2,"091999","082000",1,-2,-2,1,1,432232,1,-2,-2,2,1996,2,2,-2,-2,-2,-2,-2,,,2,,,,,,,,,,3992,0,0
432241,"UNIVERSITY OF PHOENIX-OREGON CAMPUS","13221 SW 68TH PKY STE 500","TIGARD","OR","972238368",41,8,"LAURA PALMER NOONE","PRESIDENT","5034032900","5034032900","5034032900","860344364","126620405","020988A1",2,"www.phoenix.edu/oregon",3,1,3,2,9,1,1,2,10,1,3,0,3,2,2,2,2,2,-3,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,2,2,-2,-2,-2,1,5,5,1,1,3,1,3,105516,-2,"091999","082000",1,-2,-2,1,-2,-2,1,-2,-2,4,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,1081,0,0
